Timestamp,Status,Attack Type,MSE
18:32:17,Anomaly,Unknown Anomaly,16455.680672
18:32:17,Anomaly,Unknown Anomaly,449.327731
18:32:17,Anomaly,Unknown Anomaly,93.327739
18:32:17,Anomaly,Unknown Anomaly,83.579843
18:32:17,Anomaly,Unknown Anomaly,74.369762
18:32:17,Anomaly,Unknown Anomaly,93.327739
18:32:17,Anomaly,Unknown Anomaly,93.327739
18:32:17,Anomaly,Unknown Anomaly,6161.899160
18:32:17,Anomaly,Unknown Anomaly,137.697481
18:32:18,Anomaly,Unknown Anomaly,65.697498
18:32:18,Anomaly,Unknown Anomaly,3000.151261
18:32:18,Anomaly,Unknown Anomaly,95.848747
18:32:18,Anomaly,Unknown Anomaly,3143.848739
18:32:18,Anomaly,Unknown Anomaly,78.907575
18:32:18,Anomaly,Unknown Anomaly,85.966396
18:32:18,Anomaly,Unknown Anomaly,90.840345
18:32:18,Anomaly,Unknown Anomaly,336.554622
18:32:19,Anomaly,Unknown Anomaly,187.109244
18:32:19,Anomaly,Unknown Anomaly,317.798319
18:32:19,Anomaly,Unknown Anomaly,187.109244
18:32:19,Anomaly,Unknown Anomaly,100.991603
18:32:19,Anomaly,Unknown Anomaly,111.680677
18:32:19,Anomaly,Unknown Anomaly,59.546243
18:32:19,Anomaly,Unknown Anomaly,49.966421
18:32:19,Anomaly,Unknown Anomaly,72.151276
18:32:19,Anomaly,Unknown Anomaly,83.579843
18:32:20,Anomaly,Unknown Anomaly,74.369762
18:32:20,Anomaly,Unknown Anomaly,114.436979
18:32:20,Anomaly,Unknown Anomaly,59.546243
18:32:20,Anomaly,Unknown Anomaly,103.613451
18:32:20,Anomaly,Unknown Anomaly,48.151298
18:32:20,Anomaly,Unknown Anomaly,336.554622
18:32:20,Anomaly,Unknown Anomaly,187.109244
18:32:20,Anomaly,Unknown Anomaly,146.974792
18:32:21,Anomaly,Unknown Anomaly,948.050420
18:32:21,Anomaly,Unknown Anomaly,317.798319
18:32:21,Anomaly,Unknown Anomaly,187.109244
18:32:21,Anomaly,Unknown Anomaly,2282.268908
18:32:21,Anomaly,Unknown Anomaly,3028.621849
18:32:21,Anomaly,Unknown Anomaly,2395.109244
18:32:21,Anomaly,Unknown Anomaly,3172.991597
18:32:21,Anomaly,Unknown Anomaly,3000.151261
18:32:21,Anomaly,Unknown Anomaly,3143.848739
18:32:22,Anomaly,Unknown Anomaly,49.966421
18:32:22,Anomaly,Unknown Anomaly,72.151276
18:32:22,Anomaly,Unknown Anomaly,49.966421
18:32:22,Anomaly,Unknown Anomaly,72.151276
18:32:22,Anomaly,Unknown Anomaly,49.966421
18:32:22,Anomaly,Unknown Anomaly,72.151276
18:32:22,Anomaly,Unknown Anomaly,49.966421
18:32:22,Anomaly,Unknown Anomaly,72.151276
18:32:23,Anomaly,Unknown Anomaly,49.966421
18:32:23,Anomaly,Unknown Anomaly,72.151276
18:32:23,Anomaly,Unknown Anomaly,49.966421
18:32:23,Anomaly,Unknown Anomaly,72.151276
18:32:23,Anomaly,Unknown Anomaly,49.966421
18:32:23,Anomaly,Unknown Anomaly,72.151276
18:32:23,Anomaly,Unknown Anomaly,336.554622
18:32:23,Anomaly,Unknown Anomaly,187.109244
18:32:24,Anomaly,Unknown Anomaly,49.966421
18:32:24,Anomaly,Unknown Anomaly,317.798319
18:32:24,Anomaly,Unknown Anomaly,72.151276
18:32:24,Anomaly,Unknown Anomaly,187.109244
18:32:24,Anomaly,Unknown Anomaly,49.966421
18:32:24,Anomaly,Unknown Anomaly,72.151276
18:32:24,Anomaly,Unknown Anomaly,256.386555
18:32:24,Anomaly,Unknown Anomaly,59.546243
18:32:24,Anomaly,Unknown Anomaly,49.966421
18:32:25,Anomaly,Unknown Anomaly,72.151276
18:32:25,Anomaly,Unknown Anomaly,140.756305
18:32:25,Anomaly,Unknown Anomaly,153.327733
18:32:25,Anomaly,Unknown Anomaly,59.546243
18:32:25,Anomaly,Unknown Anomaly,264.756303
18:32:25,Anomaly,Unknown Anomaly,48.151298
18:32:25,Anomaly,Unknown Anomaly,143.848741
18:32:25,Anomaly,Unknown Anomaly,48.151298
18:32:26,Anomaly,Unknown Anomaly,153.327733
18:32:26,Anomaly,Unknown Anomaly,100.991603
18:32:26,Anomaly,Unknown Anomaly,48.151298
18:32:26,Anomaly,Unknown Anomaly,59.546243
18:32:26,Anomaly,Unknown Anomaly,59.546243
18:32:26,Anomaly,Unknown Anomaly,27816.554622
18:32:26,Anomaly,Unknown Anomaly,1097.193277
18:32:26,Anomaly,Unknown Anomaly,93.327739
18:32:27,Anomaly,Unknown Anomaly,93.327739
18:32:27,Anomaly,Unknown Anomaly,3276.050420
18:32:27,Anomaly,Unknown Anomaly,100.991603
18:32:27,Anomaly,Unknown Anomaly,131.680675
18:32:27,Anomaly,Unknown Anomaly,108.957988
18:32:27,Anomaly,Unknown Anomaly,76.621862
18:32:27,Anomaly,Unknown Anomaly,140.756305
18:32:27,Anomaly,Unknown Anomaly,48.151298
18:32:27,Anomaly,Unknown Anomaly,190.672270
18:32:28,Anomaly,Unknown Anomaly,190.672270
18:32:28,Anomaly,Unknown Anomaly,103.613451
18:32:28,Anomaly,Unknown Anomaly,103.613451
18:32:28,Anomaly,Unknown Anomaly,236.050420
18:32:28,Anomaly,Unknown Anomaly,390.907563
18:32:28,Anomaly,Unknown Anomaly,28033.193277
18:32:28,Anomaly,Unknown Anomaly,28033.193277
18:32:28,Anomaly,Unknown Anomaly,244.084034
18:32:29,Anomaly,Unknown Anomaly,111.680677
18:32:29,Anomaly,Unknown Anomaly,28033.193277
18:32:29,Anomaly,Unknown Anomaly,28033.193277
18:32:29,Anomaly,Unknown Anomaly,28033.193277
18:32:29,Anomaly,Unknown Anomaly,28033.193277
18:32:29,Anomaly,Unknown Anomaly,28033.193277
18:32:29,Anomaly,Unknown Anomaly,28033.193277
18:32:29,Anomaly,Unknown Anomaly,1937.193277
18:32:30,Anomaly,Unknown Anomaly,16588.991597
18:32:30,Anomaly,Unknown Anomaly,240.050420
18:32:30,Anomaly,Unknown Anomaly,88.386564
18:32:30,Anomaly,Unknown Anomaly,27859.815126
18:32:30,Anomaly,Unknown Anomaly,12386.974790
18:32:30,Anomaly,Unknown Anomaly,28033.193277
18:32:30,Anomaly,Unknown Anomaly,438.403361
18:32:30,Anomaly,Unknown Anomaly,95.848747
18:32:30,Anomaly,Unknown Anomaly,2282.268908
18:32:31,Anomaly,Unknown Anomaly,78.907575
18:32:31,Anomaly,Unknown Anomaly,240.050420
18:32:31,Anomaly,Unknown Anomaly,72.151276
18:32:31,Anomaly,Unknown Anomaly,3028.621849
18:32:31,Anomaly,Unknown Anomaly,2395.109244
18:32:31,Anomaly,Unknown Anomaly,3172.991597
18:32:31,Anomaly,Unknown Anomaly,3000.151261
18:32:31,Anomaly,Unknown Anomaly,3143.848739
18:32:32,Anomaly,Unknown Anomaly,11259.579832
18:32:32,Anomaly,Unknown Anomaly,212.756303
18:32:32,Anomaly,Unknown Anomaly,98.403368
18:32:32,Anomaly,Unknown Anomaly,106.268913
18:32:32,Anomaly,Unknown Anomaly,106.268913
18:32:32,Anomaly,Unknown Anomaly,317.798319
18:32:32,Anomaly,Unknown Anomaly,465.966387
18:32:32,Anomaly,Unknown Anomaly,28033.193277
18:32:32,Anomaly,Unknown Anomaly,28033.193277
18:32:33,Anomaly,Unknown Anomaly,248.151261
18:32:33,Anomaly,Unknown Anomaly,72.151276
18:32:33,Anomaly,Unknown Anomaly,111.680677
18:32:33,Anomaly,Unknown Anomaly,28033.193277
18:32:33,Anomaly,Unknown Anomaly,28033.193277
18:32:33,Anomaly,Unknown Anomaly,28033.193277
18:32:33,Anomaly,Unknown Anomaly,23780.050420
18:32:33,Anomaly,Unknown Anomaly,416.957983
18:32:33,Anomaly,Unknown Anomaly,260.554622
18:32:34,Anomaly,Unknown Anomaly,5722.268908
18:32:34,Anomaly,Unknown Anomaly,16689.327731
18:32:34,Anomaly,Unknown Anomaly,443.848740
18:32:34,Anomaly,Unknown Anomaly,83.579843
18:32:34,Anomaly,Unknown Anomaly,90.840345
18:32:34,Anomaly,Unknown Anomaly,6787.613445
18:32:34,Anomaly,Unknown Anomaly,65.697498
18:32:34,Anomaly,Unknown Anomaly,98.403368
18:32:35,Anomaly,Unknown Anomaly,100.991603
18:32:35,Anomaly,Unknown Anomaly,100.991603
18:32:35,Anomaly,Unknown Anomaly,146.974792
18:32:35,Anomaly,Unknown Anomaly,304.084034
18:32:35,Anomaly,Unknown Anomaly,48.151298
18:32:35,Anomaly,Unknown Anomaly,72.151276
18:32:35,Anomaly,Unknown Anomaly,59.546243
18:32:35,Anomaly,Unknown Anomaly,48.151298
18:32:36,Anomaly,Unknown Anomaly,90.840345
18:32:36,Anomaly,Unknown Anomaly,81.226902
18:32:36,Anomaly,Unknown Anomaly,81.226902
18:32:36,Anomaly,Unknown Anomaly,122.907566
18:32:36,Anomaly,Unknown Anomaly,72.151276
18:32:36,Anomaly,Unknown Anomaly,336.554622
18:32:36,Anomaly,Unknown Anomaly,187.109244
18:32:36,Anomaly,Unknown Anomaly,28033.193277
18:32:37,Anomaly,Unknown Anomaly,28033.193277
18:32:37,Anomaly,Unknown Anomaly,252.252101
18:32:37,Anomaly,Unknown Anomaly,111.680677
18:32:37,Anomaly,Unknown Anomaly,28033.193277
18:32:37,Anomaly,Unknown Anomaly,28033.193277
18:32:37,Anomaly,Unknown Anomaly,28033.193277
18:32:37,Anomaly,Unknown Anomaly,28033.193277
18:32:37,Anomaly,Unknown Anomaly,1983.109244
18:32:37,Anomaly,Unknown Anomaly,15993.327731
18:32:38,Anomaly,Unknown Anomaly,150.134455
18:32:38,Anomaly,Unknown Anomaly,240.050420
18:32:38,Anomaly,Unknown Anomaly,88.386564
18:32:38,Anomaly,Unknown Anomaly,5585.798319
18:32:38,Anomaly,Unknown Anomaly,74.369762
18:32:38,Anomaly,Unknown Anomaly,438.403361
18:32:38,Anomaly,Unknown Anomaly,83.579843
18:32:38,Anomaly,Unknown Anomaly,90.840345
18:32:39,Anomaly,Unknown Anomaly,6161.899160
18:32:39,Anomaly,Unknown Anomaly,65.697498
18:32:39,Anomaly,Unknown Anomaly,98.403368
18:32:39,Anomaly,Unknown Anomaly,72.151276
18:32:39,Anomaly,Unknown Anomaly,427.613445
18:32:39,Anomaly,Unknown Anomaly,93.327739
18:32:39,Anomaly,Unknown Anomaly,72.151276
18:32:39,Anomaly,Unknown Anomaly,48.151298
18:32:40,Anomaly,Unknown Anomaly,59243.848739
18:32:40,Anomaly,Unknown Anomaly,317.798319
18:32:40,Anomaly,Unknown Anomaly,187.109244
18:32:40,Anomaly,Unknown Anomaly,83.579843
18:32:40,Anomaly,Unknown Anomaly,74.369762
18:32:40,Anomaly,Unknown Anomaly,59.546243
18:32:40,Anomaly,Unknown Anomaly,36095.680672
18:32:40,Anomaly,Unknown Anomaly,36095.680672
18:32:40,Anomaly,Unknown Anomaly,36095.680672
18:32:41,Anomaly,Unknown Anomaly,4982.907563
18:32:41,Anomaly,Unknown Anomaly,48.151298
18:32:41,Anomaly,Unknown Anomaly,232.084034
18:32:41,Anomaly,Unknown Anomaly,355.848740
18:32:41,Anomaly,Unknown Anomaly,1275.680672
18:32:41,Anomaly,Unknown Anomaly,2088.386555
18:32:41,Anomaly,Unknown Anomaly,166.436976
18:32:41,Anomaly,Unknown Anomaly,83.579843
18:32:42,Anomaly,Unknown Anomaly,74.369762
18:32:42,Anomaly,Unknown Anomaly,197.899160
18:32:42,Anomaly,Unknown Anomaly,131.680675
18:32:42,Anomaly,Unknown Anomaly,48.151298
18:32:42,Anomaly,Unknown Anomaly,120.050424
18:32:42,Anomaly,Unknown Anomaly,120.050424
18:32:42,Anomaly,Unknown Anomaly,264.756303
18:32:42,Anomaly,Unknown Anomaly,131.680675
18:32:42,Anomaly,Unknown Anomaly,49.966421
18:32:43,Anomaly,Unknown Anomaly,72.151276
18:32:43,Anomaly,Unknown Anomaly,194.268908
18:32:43,Anomaly,Unknown Anomaly,208.991597
18:32:43,Anomaly,Unknown Anomaly,59.546243
18:32:43,Anomaly,Unknown Anomaly,59.546243
18:32:43,Anomaly,Unknown Anomaly,83.579843
18:32:43,Anomaly,Unknown Anomaly,74.369762
18:32:43,Anomaly,Unknown Anomaly,122.907566
18:32:44,Anomaly,Unknown Anomaly,122.907566
18:32:44,Anomaly,Unknown Anomaly,59.546243
18:32:44,Anomaly,Unknown Anomaly,59.546243
18:32:44,Anomaly,Unknown Anomaly,83.579843
18:32:44,Anomaly,Unknown Anomaly,74.369762
18:32:44,Anomaly,Unknown Anomaly,111.680677
18:32:44,Anomaly,Unknown Anomaly,111.680677
18:32:44,Anomaly,Unknown Anomaly,48.151298
18:32:45,Anomaly,Unknown Anomaly,48.151298
18:32:45,Anomaly,Unknown Anomaly,83.579843
18:32:45,Anomaly,Unknown Anomaly,74.369762
18:32:45,Anomaly,Unknown Anomaly,166.436976
18:32:45,Anomaly,Unknown Anomaly,83.579843
18:32:45,Anomaly,Unknown Anomaly,74.369762
18:32:45,Anomaly,Unknown Anomaly,122.907566
18:32:45,Anomaly,Unknown Anomaly,59.546243
18:32:46,Anomaly,Unknown Anomaly,111.680677
18:32:46,Anomaly,Unknown Anomaly,48.151298
18:32:46,Anomaly,Unknown Anomaly,83.579843
18:32:46,Anomaly,Unknown Anomaly,74.369762
18:32:46,Anomaly,Unknown Anomaly,95.848747
18:32:46,Anomaly,Unknown Anomaly,95.848747
18:32:46,Anomaly,Unknown Anomaly,2562.907563
18:32:46,Anomaly,Unknown Anomaly,140.756305
18:32:46,Anomaly,Unknown Anomaly,122.907566
18:32:47,Anomaly,Unknown Anomaly,122.907566
18:32:47,Anomaly,Unknown Anomaly,93.327739
18:32:47,Anomaly,Unknown Anomaly,93.327739
18:32:47,Anomaly,Unknown Anomaly,173.193278
18:32:47,Anomaly,Unknown Anomaly,295.109244
18:32:47,Anomaly,Unknown Anomaly,72.151276
18:32:47,Anomaly,Unknown Anomaly,308.621849
18:32:47,Anomaly,Unknown Anomaly,28033.193277
18:32:48,Anomaly,Unknown Anomaly,28033.193277
18:32:48,Anomaly,Unknown Anomaly,28033.193277
18:32:48,Anomaly,Unknown Anomaly,232.084034
18:32:48,Anomaly,Unknown Anomaly,137.697481
18:32:48,Anomaly,Unknown Anomaly,260.554622
18:32:48,Anomaly,Unknown Anomaly,28033.193277
18:32:48,Anomaly,Unknown Anomaly,28033.193277
18:32:48,Anomaly,Unknown Anomaly,244.084034
18:32:48,Anomaly,Unknown Anomaly,111.680677
18:32:49,Anomaly,Unknown Anomaly,111.680677
18:32:49,Anomaly,Unknown Anomaly,28033.193277
18:32:49,Anomaly,Unknown Anomaly,28033.193277
18:32:49,Anomaly,Unknown Anomaly,111.680677
18:32:49,Anomaly,Unknown Anomaly,28033.193277
18:32:49,Anomaly,Unknown Anomaly,28033.193277
18:32:49,Anomaly,Unknown Anomaly,28033.193277
18:32:49,Anomaly,Unknown Anomaly,232.084034
18:32:50,Anomaly,Unknown Anomaly,65.697498
18:32:50,Anomaly,Unknown Anomaly,98.403368
18:32:50,Anomaly,Unknown Anomaly,28033.193277
18:32:50,Anomaly,Unknown Anomaly,28033.193277
18:32:50,Anomaly,Unknown Anomaly,28033.193277
18:32:50,Anomaly,Unknown Anomaly,28033.193277
18:32:50,Anomaly,Unknown Anomaly,28033.193277
18:32:50,Anomaly,Unknown Anomaly,1937.193277
18:32:51,Anomaly,Unknown Anomaly,16588.991597
18:32:51,Anomaly,Unknown Anomaly,103.613451
18:32:51,Anomaly,Unknown Anomaly,240.050420
18:32:51,Anomaly,Unknown Anomaly,88.386564
18:32:51,Anomaly,Unknown Anomaly,27859.815126
18:32:51,Anomaly,Unknown Anomaly,28033.193277
18:32:51,Anomaly,Unknown Anomaly,27859.815126
18:32:51,Anomaly,Unknown Anomaly,13327.613445
18:32:52,Anomaly,Unknown Anomaly,72.151276
18:32:52,Anomaly,Unknown Anomaly,438.403361
18:32:52,Anomaly,Unknown Anomaly,28033.193277
18:32:52,Anomaly,Unknown Anomaly,1925.798319
18:32:52,Anomaly,Unknown Anomaly,7578.403361
18:32:52,Anomaly,Unknown Anomaly,74.369762
18:32:52,Anomaly,Unknown Anomaly,74.369762
18:32:52,Anomaly,Unknown Anomaly,240.050420
18:32:53,Anomaly,Unknown Anomaly,88.386564
18:32:53,Anomaly,Unknown Anomaly,83.579843
18:32:53,Anomaly,Unknown Anomaly,27859.815126
18:32:53,Anomaly,Unknown Anomaly,74.369762
18:32:53,Anomaly,Unknown Anomaly,28033.193277
18:32:53,Anomaly,Unknown Anomaly,27859.815126
18:32:53,Anomaly,Unknown Anomaly,4747.815126
18:32:53,Anomaly,Unknown Anomaly,90.840345
18:32:54,Anomaly,Unknown Anomaly,438.403361
18:32:54,Anomaly,Unknown Anomaly,74.369762
18:32:54,Anomaly,Unknown Anomaly,74.369762
18:32:54,Anomaly,Unknown Anomaly,83.579843
18:32:54,Anomaly,Unknown Anomaly,88.386564
18:32:54,Anomaly,Unknown Anomaly,72.151276
18:32:54,Anomaly,Unknown Anomaly,72.151276
18:32:54,Anomaly,Unknown Anomaly,27859.815126
18:32:54,Anomaly,Unknown Anomaly,72.151276
18:32:55,Anomaly,Unknown Anomaly,360.756303
18:32:55,Anomaly,Unknown Anomaly,98.403368
18:32:55,Anomaly,Unknown Anomaly,25076.722689
18:32:55,Anomaly,Unknown Anomaly,477.226891
18:32:55,Anomaly,Unknown Anomaly,98.403368
18:32:55,Anomaly,Unknown Anomaly,72.151276
18:32:55,Anomaly,Unknown Anomaly,72.151276
18:32:55,Anomaly,Unknown Anomaly,65.697498
18:32:56,Anomaly,Unknown Anomaly,88.386564
18:32:56,Anomaly,Unknown Anomaly,93.327739
18:32:56,Anomaly,Unknown Anomaly,72.151276
18:32:56,Anomaly,Unknown Anomaly,72.151276
18:32:56,Anomaly,Unknown Anomaly,48.151298
18:32:56,Anomaly,Unknown Anomaly,59117.697479
18:32:56,Anomaly,Unknown Anomaly,59.546243
18:32:56,Anomaly,Unknown Anomaly,36095.680672
18:32:57,Anomaly,Unknown Anomaly,36095.680672
18:32:57,Anomaly,Unknown Anomaly,29173.260504
18:32:57,Anomaly,Unknown Anomaly,59.546243
18:32:57,Anomaly,Unknown Anomaly,48.151298
18:32:57,Anomaly,Unknown Anomaly,273.260504
18:32:57,Anomaly,Unknown Anomaly,355.848740
18:32:57,Anomaly,Unknown Anomaly,1389.226891
18:32:57,Anomaly,Unknown Anomaly,2088.386555
18:32:58,Anomaly,Unknown Anomaly,17331.815126
18:32:58,Anomaly,Unknown Anomaly,120.050424
18:32:58,Anomaly,Unknown Anomaly,120.050424
18:32:58,Anomaly,Unknown Anomaly,6959.579832
18:32:58,Anomaly,Unknown Anomaly,120.050424
18:32:58,Anomaly,Unknown Anomaly,48.151298
18:32:58,Anomaly,Unknown Anomaly,143.848741
18:32:58,Anomaly,Unknown Anomaly,48.151298
18:32:59,Anomaly,Unknown Anomaly,143.848741
18:32:59,Anomaly,Unknown Anomaly,131.680675
18:32:59,Anomaly,Unknown Anomaly,83.579843
18:32:59,Anomaly,Unknown Anomaly,74.369762
18:32:59,Anomaly,Unknown Anomaly,336.554622
18:32:59,Anomaly,Unknown Anomaly,187.109244
18:32:59,Anomaly,Unknown Anomaly,59.546243
18:32:59,Anomaly,Unknown Anomaly,59.546243
18:33:00,Anomaly,Unknown Anomaly,317.798319
18:33:00,Anomaly,Unknown Anomaly,187.109244
18:33:00,Anomaly,Unknown Anomaly,212.756303
18:33:00,Anomaly,Unknown Anomaly,59.546243
18:33:00,Anomaly,Unknown Anomaly,1683.613445
18:33:00,Anomaly,Unknown Anomaly,117.226895
18:33:00,Anomaly,Unknown Anomaly,83.579843
18:33:01,Anomaly,Unknown Anomaly,117.226895
18:33:01,Anomaly,Unknown Anomaly,74.369762
18:33:01,Anomaly,Unknown Anomaly,166.436976
18:33:01,Anomaly,Unknown Anomaly,117.226895
18:33:01,Anomaly,Unknown Anomaly,2332.084034
18:33:01,Anomaly,Unknown Anomaly,1694.268908
18:33:01,Anomaly,Unknown Anomaly,2282.268908
18:33:01,Anomaly,Unknown Anomaly,3028.621849
18:33:01,Anomaly,Unknown Anomaly,114.436979
18:33:02,Anomaly,Unknown Anomaly,59.546243
18:33:02,Anomaly,Unknown Anomaly,2395.109244
18:33:02,Anomaly,Unknown Anomaly,3172.991597
18:33:02,Anomaly,Unknown Anomaly,3000.151261
18:33:02,Anomaly,Unknown Anomaly,3143.848739
18:33:02,Anomaly,Unknown Anomaly,103.613451
18:33:02,Anomaly,Unknown Anomaly,48.151298
18:33:02,Anomaly,Unknown Anomaly,336.554622
18:33:03,Anomaly,Unknown Anomaly,187.109244
18:33:03,Anomaly,Unknown Anomaly,317.798319
18:33:03,Anomaly,Unknown Anomaly,187.109244
18:33:03,Anomaly,Unknown Anomaly,143.848741
18:33:03,Anomaly,Unknown Anomaly,48.151298
18:33:03,Anomaly,Unknown Anomaly,100.991603
18:33:03,Anomaly,Unknown Anomaly,48.151298
18:33:03,Anomaly,Unknown Anomaly,59.546243
18:33:04,Anomaly,Unknown Anomaly,83.579843
18:33:04,Anomaly,Unknown Anomaly,74.369762
18:33:04,Anomaly,Unknown Anomaly,336.554622
18:33:04,Anomaly,Unknown Anomaly,187.109244
18:33:04,Anomaly,Unknown Anomaly,317.798319
18:33:04,Anomaly,Unknown Anomaly,187.109244
18:33:04,Anomaly,Unknown Anomaly,49.966421
18:33:04,Anomaly,Unknown Anomaly,49.966421
18:33:05,Anomaly,Unknown Anomaly,72.151276
18:33:05,Anomaly,Unknown Anomaly,72.151276
18:33:05,Anomaly,Unknown Anomaly,49.966421
18:33:05,Anomaly,Unknown Anomaly,72.151276
18:33:05,Anomaly,Unknown Anomaly,2282.268908
18:33:05,Anomaly,Unknown Anomaly,3028.621849
18:33:05,Anomaly,Unknown Anomaly,2395.109244
18:33:05,Anomaly,Unknown Anomaly,3172.991597
18:33:05,Anomaly,Unknown Anomaly,3000.151261
18:33:06,Anomaly,Unknown Anomaly,3143.848739
18:33:06,Anomaly,Unknown Anomaly,336.554622
18:33:06,Anomaly,Unknown Anomaly,187.109244
18:33:06,Anomaly,Unknown Anomaly,317.798319
18:33:06,Anomaly,Unknown Anomaly,187.109244
18:33:06,Anomaly,Unknown Anomaly,396.050420
18:33:06,Anomaly,Unknown Anomaly,416.957983
18:33:07,Anomaly,Unknown Anomaly,59.546243
18:33:07,Anomaly,Unknown Anomaly,49.966421
18:33:07,Anomaly,Unknown Anomaly,72.151276
18:33:07,Anomaly,Unknown Anomaly,3501761.226891
18:33:07,Anomaly,Unknown Anomaly,100.991603
18:33:07,Anomaly,Unknown Anomaly,111.680677
18:33:07,Anomaly,Unknown Anomaly,59.546243
18:33:07,Anomaly,Unknown Anomaly,59.546243
18:33:08,Anomaly,Unknown Anomaly,59.546243
18:33:08,Anomaly,Unknown Anomaly,59.546243
18:33:08,Anomaly,Unknown Anomaly,59.546243
18:33:08,Anomaly,Unknown Anomaly,173.193278
18:33:08,Anomaly,Unknown Anomaly,2282.268908
18:33:08,Anomaly,Unknown Anomaly,48.151298
18:33:08,Anomaly,Unknown Anomaly,49.966421
18:33:08,Anomaly,Unknown Anomaly,3028.621849
18:33:08,Anomaly,Unknown Anomaly,72.151276
18:33:09,Anomaly,Unknown Anomaly,336.554622
18:33:09,Anomaly,Unknown Anomaly,187.109244
18:33:09,Anomaly,Unknown Anomaly,2395.109244
18:33:09,Anomaly,Unknown Anomaly,3172.991597
18:33:09,Anomaly,Unknown Anomaly,3000.151261
18:33:09,Anomaly,Unknown Anomaly,103.613451
18:33:09,Anomaly,Unknown Anomaly,114.436979
